la,ld,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,app,asexp,rsexp,asawr,rsawr,defect
3,3,1,1,0.0,2.0,10.350416666666666,21.0,0,2.0,1.9555787037037036,5.0,415.0,5281.0,0.0214112923979618,0.2718616501106593,False
51,18,2,1,0.866269795458554,2.0,0.171875,4.0,0,47.0,15.76373526936027,1.0,32.0,416.0,0.0016984045290787,0.0214616572310859,False
4,4,1,1,0.0,1.0,4.97130787037037,1.0,0,19.0,23.063136574074075,1.0,94.0,171.0,0.0048890947455097,0.0088518346971334,False
212,94,6,2,0.928806650790878,15.0,59.937847222222224,28.0,0,16.0,21.32016435185185,2.0,139.0,2514.0,0.0062791532113383,0.1128005023322569,False
32,20,1,1,0.0,3.0,43.94479166666667,3.0,0,1.0,20.977569444444445,2.0,64.0,2656.0,0.0033448258117634,0.1367261874131631,False
12,11,1,1,0.9154212059212888,1.0,0.14840277777777777,1.0,0,11.0,0.06542824074074075,1.0,3056.0,1799.0,0.1573016363075023,0.0926211793763507,False
9899,7909,6,1,0.3979175393589269,9.0,41.99216435185185,7.0,0,32.0,51.38071855709876,3.0,67.0,3870.0,0.0034988422948289,0.199176742989452,True
1,1,1,1,0.0,1.0,2.3097222222222222,1.0,0,18.0,25.964444444444442,1.0,2013.0,417.0,0.1036221444741716,0.0215064828153941,False
26,1,2,2,0.5032583347756457,4.0,2.9846296296296297,15.0,0,50.0,15.174340277777778,1.0,301.0,953.0,0.0135419936325725,0.0427783507466032,False
2,0,1,1,0.0,1.0,0.11372685185185184,2.0,0,7.0,0.05694444444444444,1.0,33.0,1800.0,0.0017491511472373,0.092653565181603,False
74,67,3,2,0.7986877289216442,4.0,43.95206018518519,2.0,0,1.0,7.783263888888889,1.0,67.0,1891.0,0.0030489171860287,0.0848316369995068,False
0,3,1,1,0.0,1.0,0.28512731481481485,1.0,0,20.0,4.063194444444444,1.0,139.0,238.0,0.0072016460905349,0.0122942386831275,False
11,9,1,1,0.0,2.0,1.978773148148148,2.0,0,5.0,2.198125,2.0,462.0,386.0,0.0238156473432436,0.0199063834164909,False
20,5,1,1,0.5293608652873644,2.0,1.978761574074074,3.0,0,10.0,3.7310127314814814,2.0,463.0,387.0,0.0238658574220759,0.01995679456846,False
1,0,1,1,0.0,2.0,2.068703703703704,4.0,0,17.0,2.961701388888889,2.0,2.0,350.0,0.0001542971763616,0.0180527696343156,False
0,0,1,1,0.0,2.0,1.9460300925925926,3.0,0,5.0,0.12530092592592593,2.0,464.0,1327.0,0.0239148323390248,0.0682987039703764,False
11,1,2,1,0.7896900821428475,1.0,1.3146875,3.0,0,24.0,35.53782021604938,1.0,54.0,1001.0,0.0028284906145538,0.0515299562869632,False
6,8,1,1,0.0,2.0,1.7284722222222222,2.0,0,8.0,9.665694444444444,2.0,465.0,2705.0,0.0239637971819397,0.1391545819191607,False
6,4,1,1,1.0,1.0,0.9952430555555556,7.0,0,24.0,2.6257291666666664,2.0,618.0,953.0,0.0318301023294081,0.049056409729007,False
70,38,3,1,0.572271105544399,2.0,0.8802314814814814,4.0,0,17.0,7.215466820987655,1.0,1802.0,3058.0,0.0927087618264088,0.1572912381735911,False
2,2,1,1,1.0,1.0,0.25113425925925925,4.0,0,3.0,11.488020833333332,2.0,6.0,3139.0,0.0003599156768985,0.1614478893516376,False
1,0,1,1,0.0,2.0,14.23388888888889,2.0,0,6.0,399.8905671296296,3.0,140.0,3021.0,0.0072493573264781,0.1553727506426735,False
2,0,1,1,0.0,1.0,1.3324537037037036,6.0,0,18.0,60.572974537037034,2.0,18.0,358.0,0.0335689045936395,0.6342756183745583,False
4,4,1,1,0.9463946303571862,2.0,4.05744212962963,3.0,0,18.0,1.0009375,1.0,868.0,508.0,0.044676366253663,0.0261683203948383,False
13,0,1,1,0.0,1.0,3.4048032407407405,13.0,0,0.0,0.0,1.0,2.0,3.0,0.0209790209790209,0.0279720279720279,False
5,1,1,1,0.0,2.0,6.150567129629629,3.0,0,2.0,146.0131712962963,2.0,243.0,216.0,0.7218934911242604,0.6420118343195266,False
57,0,1,1,0.0,1.0,0.8532060185185185,2.0,0,0.0,0.0,1.0,694.0,291.0,0.1053509170835228,0.0442625435804153,False
30,20,3,1,0.8389628719941233,1.0,0.7928356481481482,1.0,0,13.0,6.559505208333333,1.0,1803.0,3060.0,0.0927411063129755,0.1573617108780588,False
3,9,1,1,0.0,2.0,0.9507060185185185,3.0,0,9.0,0.8904398148148148,1.0,34.0,418.0,0.0017992083483267,0.0215390942271114,False
33,9,2,2,0.8854387204812109,1.0,0.8540740740740741,2.0,0,12.0,130.361300154321,3.0,329.0,5725.0,0.0147856086742237,0.2565527129351673,False
27,5,2,1,0.7390973843300042,3.0,0.9258680555555556,2.0,0,5.0,0.879988425925926,1.0,3062.0,1804.0,0.1574402467232074,0.0927782061166795,False
5,5,1,1,0.8812908992306927,3.0,0.9258680555555556,2.0,0,4.0,0.0021874999999999998,1.0,3063.0,1805.0,0.1574835526315789,0.0928248355263157,False
2,2,1,1,1.0,3.0,135.40806712962964,1.0,0,6.0,97.62484953703704,1.0,21.0,94.0,0.0011306984632779,0.0048825615459731,False
1,4,1,1,0.9609640474436812,1.0,11.767824074074076,3.0,0,8.0,17.698888888888888,2.0,1.0,682.0,0.0001027854866892,0.0351012437043889,False
829,16,3,1,0.5871005822290728,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
158,59,1,1,0.8638805661309129,6.0,4.1353125,2.0,0,19.0,1.2616559193121695,1.0,35.0,419.0,0.0018500436815869,0.0215838429518474,False
2,1,2,2,0.9182958340544896,1.0,0.2580208333333333,2.0,0,2.0,11.542870370370371,1.0,68.0,183.0,0.003090705487122,0.0082418812989921,False
1,11,1,1,0.0,4.0,0.8619444444444445,3.0,0,3.0,11.704594907407406,1.0,3064.0,1806.0,0.1574944761317507,0.0928523714094856,False
72,0,2,1,0.9342064019134054,3.0,0.8619444444444445,2.0,0,5.0,0.06523148148148149,1.0,3065.0,1807.0,0.1575377659027849,0.0928989826328229,False
2,0,1,1,0.0,3.0,0.8619444444444445,2.0,0,4.0,0.00042824074074074075,1.0,3066.0,1808.0,0.157581051225402,0.0929455890664337,False
1,1,1,1,0.0,3.0,0.8619444444444445,2.0,0,3.0,0.000925925925925926,1.0,3067.0,1809.0,0.1576243321002877,0.0929921907110563,False
24,13,2,1,0.9824516126366342,3.0,0.8619444444444445,2.0,0,5.0,0.0055246913580246915,1.0,3068.0,1810.0,0.1576676085281274,0.0930387875674287,False
3,3,1,1,1.0,1.0,0.6619444444444444,1.0,0,42.0,14.899733796296296,1.0,100.0,111.0,0.0051885338538991,0.0057536216993732,False
0,64,2,1,0.9785438166817104,3.0,0.8619444444444445,2.0,0,5.0,0.005532407407407407,1.0,3069.0,1811.0,0.1577027790620023,0.0930805979349668,False
4,0,1,1,1.0,4.0,4.157025462962963,8.0,0,7.0,3.781747685185185,2.0,320.0,459.0,0.0164885966714608,0.0236285185946168,False
255,0,3,2,0.7172151670457353,6.0,4.043240740740741,1.0,0,45.0,0.2539380787037037,1.0,42.0,494.0,0.001925315662219,0.02216351750694,False
45,3,2,2,0.3515963254947488,6.0,6.160752314814815,6.0,0,23.0,39.93586805555555,1.0,2461.0,2607.0,0.110230579807477,0.1167674054175061,False
4,2,1,1,0.0,1.0,0.8802430555555555,5.0,0,4.0,0.2834027777777778,1.0,1812.0,3070.0,0.0931128344717785,0.1577217400236248,True
38,42,1,1,0.8323738397354116,2.0,0.8802314814814814,4.0,0,42.0,16.602108134920638,1.0,1813.0,3071.0,0.0931594083812654,0.1577649958915365,False
14,0,1,1,0.7958363892911637,1.0,0.8669328703703704,4.0,0,28.0,0.00988425925925926,1.0,1814.0,3072.0,0.0932059775073178,0.1578082473167976,True
4,1,1,1,0.0,1.0,0.7942361111111111,1.0,0,8.0,27.011388888888888,1.0,869.0,509.0,0.0446749512170072,0.0261887645065215,False
2,0,1,1,0.0,2.0,2.1322916666666667,2.0,0,26.0,20.32021990740741,2.0,421.0,2708.0,0.0216688061617458,0.1391014120667522,False
78,55,1,1,0.1125875994003927,2.0,79.78275462962962,4.0,0,18.0,23.096469907407407,2.0,555.0,144.0,0.0285479564592318,0.0074450605873896,False
12,3,1,1,0.925633916873193,1.0,0.14333333333333334,3.0,0,5.0,2.209201388888889,1.0,67.0,155.0,0.0034912974277352,0.0080094470400985,False
1,0,1,1,0.0,1.0,0.1304861111111111,2.0,0,4.0,0.006585648148148149,1.0,68.0,156.0,0.0035424581579217,0.0080603758086045,True
4,3,1,1,0.863120568566631,1.0,0.1304861111111111,2.0,0,4.0,0.0077546296296296295,1.0,69.0,157.0,0.0035936136351968,0.0081112993480158,False
2,2,1,1,0.0,1.0,184.74719907407408,3.0,0,4.0,0.005601851851851852,1.0,70.0,158.0,0.0036447638603696,0.0081622176591375,False
32,5,2,1,0.6997091914471927,2.0,1.481238425925926,2.0,0,5.0,6.1678125,1.0,244.0,202.0,0.7227138643067846,0.5988200589970502,True
5,5,1,1,0.0,1.0,0.1523611111111111,3.0,0,1.0,10.98880787037037,1.0,15.0,55.0,0.0024235080278703,0.0084822780975461,False
4,0,1,1,0.0,2.0,0.9535185185185185,1.0,1,4.0,0.09005787037037037,1.0,159.0,159.0,0.008213130742775,0.008213130742775,False
1,1,1,1,0.0,2.0,5.584895833333333,2.0,0,4.0,0.19628472222222224,1.0,1815.0,3073.0,0.0932142490504055,0.1577866748793758,False
8,6,1,1,0.8120406807941002,1.0,0.6831134259259258,4.0,0,32.0,0.06542824074074075,1.0,1816.0,3074.0,0.0932607914592208,0.1578299029923523,False
107,153,1,1,0.4198786097914284,1.0,2.9476157407407406,1.0,0,5.0,2.917777777777778,1.0,132.0,317.0,0.0068261137343461,0.0163210839663313,False
8,2,1,1,0.0,1.0,3.0234722222222223,1.0,0,8.0,10.07550925925926,1.0,51.0,248.0,0.0026687195278419,0.0127790608160123,False
5,4,1,1,0.0,1.0,2.5896296296296297,1.0,0,1.0,140.71047453703704,1.0,133.0,318.0,0.006876732012727,0.0163707277019398,False
43,54,1,1,0.7229316797309686,2.0,0.2515972222222222,3.0,0,19.0,1.8615509259259257,2.0,11.0,354.0,0.0006157951454816,0.0182172730538307,False
34,42,1,1,0.8048867506620884,2.0,3.045590277777778,3.0,1,3.0,3.952583912037037,1.0,1817.0,1817.0,0.0932881773399014,0.0932881773399014,False
1,1,1,1,0.0,1.0,0.26273148148148145,1.0,0,10.0,24.77297453703704,1.0,1.0,172.0,0.0001026219918928,0.0088768022987326,False
2,0,1,1,0.0,1.0,1.0466666666666666,2.0,0,9.0,98.67207175925927,1.0,138.0,2377.0,0.0071318624935864,0.1220112878399179,False
11,2,1,1,0.0,1.0,34.515405092592594,4.0,0,63.0,3.014074074074074,1.0,2016.0,222.0,0.1034836591247242,0.0114411779795803,False
2,0,1,1,0.0,1.0,1.0466550925925926,2.0,0,13.0,86.94388888888888,1.0,70.0,793.0,0.010752688172043,0.1202483719521429,False
20,3,2,2,0.9986359641585718,1.0,3.0924074074074075,1.0,0,16.0,0.036736111111111115,1.0,164.0,2611.0,0.0073795786931437,0.1168209669484324,False
451,0,3,2,0.8538483134189347,16.0,16.169965277777777,29.0,0,19.0,53.51279513888889,3.0,186.0,5725.0,0.0083631484794275,0.25608228980322,False
24,2,2,2,0.7062740891876007,1.0,0.16497685185185185,2.0,0,17.0,4.99255787037037,2.0,1908.0,3305.0,0.0853718527793926,0.1478466973748937,False
1,1,1,1,0.0,1.0,6.948402777777777,2.0,0,1.0,62.9192824074074,1.0,44.0,28.0,0.0477200424178154,0.0307529162248144,False
19,8,2,2,0.8707425794966054,4.0,4.946574074074074,5.0,0,22.0,63.9923649691358,2.0,270.0,1711.0,0.0121187729183436,0.0765584473660674,False
2,2,1,1,0.0,1.0,0.2100925925925926,3.0,0,8.0,24.957175925925924,1.0,15.0,141.0,0.0008206811653672,0.0072835453426343,False
4,5,3,1,0.9874687506009636,1.0,2.495324074074074,1.0,0,26.0,9.249340277777778,1.0,135.0,320.0,0.0069754321177617,0.0164640713955993,False
1,1,1,1,0.0,1.0,2.505104166666667,1.0,0,2.0,118.92134259259258,1.0,136.0,321.0,0.0070263616781208,0.0165145143091599,False
187,159,7,1,0.7355511499814187,12.0,8.2340625,12.0,0,60.0,17.24606385030864,1.0,362.0,2018.0,0.0186163392994512,0.1035437714754602,False
2,2,1,1,0.0,1.0,2.139953703703704,2.0,0,21.0,9.233159722222222,1.0,140.0,2019.0,0.0072307692307692,0.1035897435897435,False
2,2,1,1,0.0,1.0,2.1285300925925927,2.0,0,27.0,40.42699074074074,1.0,141.0,2020.0,0.0072816778626737,0.10363571098918,False
36,9,1,1,0.8653577016811456,2.0,13.064340277777779,4.0,0,4.0,166.79289351851853,1.0,249.0,96.0,0.0128191980309711,0.0049738488360168,False
5,2,1,1,0.5916727785823275,1.0,7.232407407407408,1.0,0,4.0,0.0021296296296296298,1.0,250.0,97.0,0.0128698149002717,0.0050248679690304,False
1,1,1,1,0.0,2.0,4.997175925925926,1.0,0,32.0,9.120520833333334,1.0,66.0,1004.0,0.003435192780968,0.05152789171452,False
39,7,2,2,0.8865408928220899,2.0,3.416759259259259,1.0,0,28.0,2.878414351851852,1.0,69.0,1064.0,0.0031289111389236,0.0476041480421956,False
32,36,1,1,0.0,2.0,3.04556712962963,3.0,1,5.0,3.923148148148148,1.0,1819.0,1819.0,0.0933046242181892,0.0933046242181892,False
1,1,1,1,0.0,2.0,3.9957291666666666,4.0,0,16.0,11.178854166666667,1.0,142.0,861.0,0.007330701799354,0.0441892653919106,False
6,6,1,1,0.6500224216483541,2.0,4.291168981481482,1.0,0,63.0,0.17755787037037038,1.0,222.0,3077.0,0.0114312077096575,0.1577814230059462,False
23,73,1,1,0.0,2.0,3.04556712962963,3.0,1,5.0,0.010844907407407407,1.0,1820.0,1820.0,0.0933415346763032,0.0933415346763032,False
0,2,1,1,0.0,1.0,4.173171296296297,6.0,0,8.0,210.22248842592592,4.0,56.0,1130.0,0.008624602814344,0.1711302768951429,False
0,1,1,1,0.0,2.0,3.04556712962963,3.0,1,5.0,0.012152777777777778,1.0,1821.0,1821.0,0.0933880061506919,0.0933880061506919,False
3,1,1,1,0.0,1.0,0.2518402777777778,1.0,0,1.0,147.15091435185187,1.0,245.0,30.0,0.7235294117647059,0.0911764705882352,False
2,2,1,1,0.0,1.0,0.24608796296296298,1.0,0,1.0,147.15693287037035,1.0,246.0,31.0,0.7243401759530792,0.093841642228739,False
0,1,1,1,0.0,2.0,6.448055555555555,2.0,0,1.0,23.217025462962965,1.0,223.0,302.0,0.0114807031930705,0.0155297011941981,False
1,0,1,1,0.0,3.0,6.571539351851851,9.0,0,52.0,2.5928587962962966,2.0,2.0,3033.0,0.0001537515375153,0.1554940549405494,False
1,1,1,1,0.0,1.0,2.9080324074074073,1.0,0,12.0,128.00363425925926,1.0,143.0,443.0,0.007379695587557,0.0227540613949674,False
46,23,3,2,0.9773642493024748,2.0,33.3990625,6.0,0,24.0,0.06891589506172839,1.0,169.0,2614.0,0.0075953891519971,0.116834956661603,False
282,32,1,1,0.7059044652834471,13.0,5.253912037037037,1.0,0,1.0,24.885587384259257,1.0,363.0,165.0,0.0186523187291826,0.0085062772226492,True
3,0,1,1,0.0,1.0,0.09575231481481482,1.0,0,8.0,248.36074074074074,1.0,287.0,703.0,0.0435637573740735,0.1064891846921797,False
69,37,2,2,0.5906208209757262,6.0,35.889837962962964,6.0,0,22.0,1.003037037037037,1.0,70.0,1065.0,0.0031717668081304,0.0476211748939021,False
5,1,1,1,0.0,6.0,5.357048611111111,18.0,0,2.0,16.255717592592593,2.0,229.0,2073.0,0.0117845980427319,0.1062663319157657,False
2,0,1,1,0.0,1.0,4.062523148148148,1.0,0,11.0,28.05037037037037,1.0,870.0,510.0,0.0446254739215083,0.0261809611640536,False
3,6,1,1,0.7642045065086203,2.0,0.07891203703703704,2.0,0,5.0,1.0250347222222222,2.0,160.0,222.0,0.0082483733797838,0.0114247656129924,False
1,2,1,1,0.0,2.0,3.04556712962963,3.0,1,4.0,7.383993055555556,1.0,1822.0,1822.0,0.0933913934426229,0.0933913934426229,False
37,38,1,1,0.5665095065529053,2.0,3.229143518518519,3.0,1,6.0,0.1601388888888889,1.0,1823.0,1823.0,0.0934378361764253,0.0934378361764253,False
16,41,1,1,0.8294048433571104,5.0,7.990520833333334,4.0,0,55.0,2.932193287037037,1.0,2381.0,3078.0,0.1220161868660997,0.1577194959532834,False
6,0,1,1,1.0,5.0,3.9240277777777774,9.0,0,1.0,71.4549112654321,1.0,96.0,558.0,0.0049684986938482,0.0286328945346514,False
4,0,1,1,1.0,3.0,3.0942361111111114,4.0,0,7.0,389.343119212963,1.0,97.0,559.0,0.005019463224749,0.0286826469985658,False
8,8,1,1,0.5435644431995964,2.0,2.195266203703704,4.0,0,7.0,1.7170717592592595,2.0,416.0,329.0,0.0213572343149807,0.0169014084507042,False
3,3,1,1,0.0,1.0,1.8131828703703705,2.0,0,10.0,12.103726851851851,1.0,5.0,142.0,0.0003072825975622,0.007323568575233,False
2,0,1,1,0.0,1.0,0.10378472222222222,1.0,0,14.0,15.3075,1.0,6.0,2382.0,0.0003584780048138,0.1220361550673426,False
2,0,1,1,0.0,1.0,3.2248495370370374,4.0,0,23.0,1.135011574074074,1.0,98.0,560.0,0.0050696435886931,0.0287279803359278,False
25,6,1,1,0.8524121517212105,3.0,6.424074074074074,9.0,0,22.0,83.10686728395062,2.0,235.0,224.0,0.0120845921450151,0.0115213272568999,False
6,0,2,1,0.9182958340544896,1.0,0.7555092592592593,1.0,0,5.0,218.57471064814817,1.0,0.0,247.0,0.0029239766081871,0.7251461988304093,False
5,5,1,1,0.0,1.0,0.6917939814814815,1.0,0,17.0,5.132777777777778,1.0,425.0,1824.0,0.0218125960061443,0.0934459805427547,False
14,25,1,1,0.0,1.0,3.808946759259259,2.0,0,28.0,4.0640624999999995,2.0,426.0,3080.0,0.0218626798423019,0.1577492191900056,False
24,29,1,1,0.0,1.0,3.808935185185185,3.0,0,28.0,0.2438773148148148,2.0,427.0,3081.0,0.0219127585500716,0.1577923407741142,False
1,1,1,1,0.0,1.0,0.0290162037037037,0.0,1,2.0,2.6821064814814815,1.0,56.0,56.0,0.008619386057765,0.008619386057765,False
19,11,2,2,0.5665095065529053,1.0,1.5175810185185183,1.0,0,27.0,11.773912037037038,1.0,15.0,32.0,0.0007141900638307,0.0014730170066508,False
11,8,1,1,0.0,1.0,2.377708333333333,3.0,0,14.0,61.39628472222222,1.0,207.0,115.0,0.0106481007474147,0.0059383638783659,False
4,2,1,1,0.0,2.0,8.253333333333334,3.0,0,9.0,118.3044212962963,2.0,0.0,3318.0,5.119017148707448e-05,0.1699001791656002,False
6,0,1,1,0.9182958340544896,2.0,84.77346064814814,6.0,0,33.0,13.219814814814816,4.0,1.0,2173.0,0.0001023751023751,0.1112817362817362,False
1,0,1,1,0.0,2.0,3.3210532407407407,3.0,1,4.0,1.9027430555555556,1.0,1825.0,1825.0,0.0934636842913446,0.0934636842913446,False
8,8,1,1,0.0,2.0,3.3210532407407407,3.0,1,5.0,1.9458680555555556,1.0,1826.0,1826.0,0.0935100829153444,0.0935100829153444,False
4,0,1,1,0.0,1.0,9.302256944444444,1.0,0,21.0,13.561828703703704,1.0,125.0,215.0,0.0064486411791801,0.011054813450023,False
8,0,1,1,0.0,3.0,1.7050925925925926,18.0,0,4.0,7.277789351851852,1.0,0.0,417.0,5.117707267144319e-05,0.0213920163766632,False
2,1,1,1,0.0,1.0,0.49923611111111116,1.0,0,17.0,14.350185185185184,1.0,137.0,322.0,0.0070620746123535,0.0165293485492042,False
35,88,4,2,0.8247003609420421,3.0,0.4965625,1.0,0,20.0,9.275916456228956,1.0,143.0,336.0,0.0064251293949669,0.015036587542388,False
102,7,1,1,0.2634210367559799,5.0,149.9080324074074,4.0,0,10.0,45.12712962962963,1.0,52.0,251.0,0.0027119684797625,0.012894642583022,False
4,0,1,1,0.0,2.0,6.612384259259259,1.0,0,4.0,3.4932060185185185,1.0,1827.0,3082.0,0.0935325419566107,0.1577466230045026,False
54,49,2,1,0.7371834004410381,5.0,12.265150462962962,6.0,0,3.0,17.200493055555558,1.0,97.0,173.0,0.0050140700946533,0.0089025326170376,False
3,2,1,1,0.0,1.0,1.5549768518518519,2.0,0,67.0,5.836956018518518,2.0,48.0,238.0,0.0675862068965517,0.3296551724137931,False
2,2,1,1,0.0,1.0,0.6729050925925927,1.0,0,8.0,30.694756944444446,1.0,292.0,156.0,0.0442865779927448,0.0237303506650544,False
6,9,1,1,0.0,5.0,56.90267361111111,13.0,0,8.0,54.8416087962963,2.0,22.0,370.0,0.0011767113475902,0.0189808656502609,False
1,1,1,1,0.0,1.0,0.9444212962962962,1.0,0,2.0,142.97208333333333,1.0,324.0,139.0,0.0166265923159564,0.0071622243822581,False
2,1,1,1,0.0,1.0,2.9787962962962964,2.0,0,2.0,6.006145833333334,1.0,325.0,236.0,0.0166768978923675,0.0121240024554941,False
0,1,1,1,0.0,1.0,0.9464004629629629,1.0,0,8.0,55.91092592592593,1.0,326.0,140.0,0.0167271983221648,0.0072126451480894,False
135,126,6,1,0.8126354947322579,5.0,9.31712962962963,8.0,0,62.0,12.237257996632996,1.0,303.0,1828.0,0.0155498721227621,0.0935549872122762,True
91,24,1,1,0.0,5.0,3.9983796296296297,2.0,0,5.0,0.7087500000000001,1.0,281.0,3083.0,0.0144238146386374,0.157741292005524,False
2,1,1,1,0.0,1.0,1.0736574074074074,1.0,0,28.0,2.9999652777777777,1.0,145.0,835.0,0.0074672667757774,0.0427577741407528,False
0,18,1,1,0.0,3.0,3.411678240740741,3.0,1,5.0,10.103472222222221,1.0,1829.0,1829.0,0.0935917761980258,0.0935917761980258,False
80,0,2,2,0.507410963664697,2.0,1.8633912037037037,2.0,0,48.0,14.003263888888888,1.0,552.0,316.0,0.0246599777034559,0.0141360089186176,False
1,1,1,1,0.0,3.0,62.972430555555555,10.0,0,7.0,2.2714814814814814,2.0,322.0,462.0,0.0165175147021222,0.0236768090002556,False
2,2,1,1,1.0,2.0,1.331400462962963,1.0,0,21.0,0.0591550925925926,1.0,2022.0,412.0,0.1034465125792595,0.0211188382082225,False
2103,57,3,1,0.8173338616051932,7.0,2.8077314814814813,9.0,0,19.0,5.83394144144144,2.0,327.0,942.0,0.0167714884696016,0.0482180293501048,True
0,0,1,1,0.0,3.0,3.411678240740741,3.0,1,10.0,1.2874913194444444,1.0,1830.0,1830.0,0.0936189794457511,0.0936189794457511,False
82,7,3,2,0.6944932754595432,4.0,17.887847222222224,3.0,0,56.0,12.738408564814813,2.0,1067.0,1154.0,0.0476148016049933,0.0514935354436023,False
1287,1238,1,1,0.8574363341322414,3.0,3.411678240740741,3.0,1,1.0,0.004068287037037037,1.0,1831.0,1831.0,0.0936605316973415,0.0936605316973415,True
18,0,1,1,0.946265187221801,6.0,137.7721875,11.0,0,39.0,14.662956018518516,1.0,99.0,465.0,0.005112213077041,0.0238229129390112,False
112,30,1,1,0.79078140082544,3.0,3.411678240740741,3.0,1,1.0,0.011498842592592593,1.0,1832.0,1832.0,0.0937020754524077,0.0937020754524077,False
5,1,2,2,0.9182958340544896,2.0,1.287824074074074,3.0,0,55.0,3.0539467592592593,2.0,480.0,1045.0,0.0214406704109833,0.0466256574841758,False
59,0,2,2,0.2135798153382773,3.0,9.524444444444445,3.0,0,17.0,60.9078125,1.0,58.0,33.0,0.0026298194784934,0.0015154891909962,False
1,1,1,1,0.0,2.0,0.19775462962962964,1.0,0,25.0,19.04136574074074,1.0,2023.0,414.0,0.1034500383337592,0.0212113467927421,False
34,1,2,2,0.9583705039352018,2.0,2.822662037037037,3.0,0,2.0,92.83738040123457,1.0,132.0,87.0,0.0059277086954583,0.0039220929714311,False
334,24,6,2,0.6064866644198552,16.0,157.00230324074076,11.0,0,22.0,4.147881944444444,1.0,264.0,133.0,0.0118103217755593,0.0059720117657545,False
82,89,1,1,0.4944953809306788,2.0,5.88693287037037,1.0,0,32.0,1.6270293209876545,1.0,1833.0,3084.0,0.0937244480784955,0.1576553556827473,True
36,36,2,1,0.7694855760801083,2.0,5.886921296296296,1.0,0,47.0,4.265045405982907,1.0,1834.0,3085.0,0.093770759875313,0.1576984005314528,True
20,0,1,1,0.2863969571159562,2.0,6.320069444444445,1.0,0,2.0,5.456128472222222,1.0,1835.0,3086.0,0.0938170669391926,0.1577414409810935,False
2,2,1,1,0.0,2.0,6.320069444444445,1.0,0,5.0,6.443935185185185,1.0,1836.0,3087.0,0.0938633692708599,0.1577844770323437,False
3,0,1,1,0.0,2.0,6.320069444444445,1.0,0,2.0,0.007650462962962963,1.0,1837.0,3088.0,0.0939096668710402,0.1578275086858777,False
1,1,1,1,0.0,2.0,6.320069444444445,1.0,0,2.0,0.0011574074074074073,1.0,1838.0,3089.0,0.0939559597404588,0.1578705359423695,False
11,1,1,1,0.5152734452350943,3.0,7.398391203703704,1.0,1,29.0,8.682206790123457,1.0,1839.0,1839.0,0.0940022478798406,0.0940022478798406,False
137,6,2,2,0.5817444256082213,2.0,0.6677199074074074,2.0,0,5.0,2.304016203703704,1.0,192.0,998.0,0.0085984139713089,0.0445068163592622,False
42,42,1,1,0.9059282160429992,1.0,0.6626388888888889,1.0,0,30.0,6.843564814814815,2.0,430.0,3328.0,0.0220167552104617,0.1700551695954229,False
10,6,1,1,0.0,2.0,1.6159722222222221,2.0,0,29.0,8.112118055555555,1.0,141.0,328.0,0.0072534096133217,0.016805434949175,False
